RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021
22976,3544,Abington,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,163722,163180,162904,162372,162026,162046,162043,162251,162416,162841,163415,163716,163751,164110,164556,165138,165482,165397,165775,166334,167198,167791,168124,169212,170807,172403,173844,174960,176347,178029,179228,180200,181066,182500,184230,185413,186548,187903,189805,192587,195547,198296,201232,203449,205764,207162,209213,212027,215236,218476,220737,221551,221948,222594,224026,226546,229520,232754,235557,238104,241047,244178,247364,250596,253393,257040,260978,264828,267566,269801,272411,275280,279074,281233,284571,288058,293113,297209,300228,303461,307261,313903,320407,326364,328293,330960,333760,338138,342691,346841,350724,353932,357429,360044,361641,364068,368478,373808,378139,381018,382244,384338,387980,392696,396420,397897,399910,400797,401976,403731,404812,406898,409765,412109,413397,412011,412876,414904,417831,420440,420554,418159,417286,417384,417144,414725,410968,407919,403759,399924,394764,389133,387140,387842,389064,386456,382461,380122,378498,378619,377598,374753,371614,369139,365792,361056,355990,353538,350553,346618,342389,338169,334285,331619,329948,328214,325484,322133,317180,311855,309520,308792,310888,311042,312837,313748,314412,314844,315971,318500,321966,324326,324112,323265,320413,319384,316809,314695,312901,311636,309779,307916,304840,303325,303105,304518,305943,305332,304156,302511,300838,299294,299857,298270,297510,296599,297452,297027,295139,294446,295209,297608,299025,301086,300561,302931,305852,309652,310643,311199,312651,315197,316525,317858,320782,322910,326048,326449,327551,326939,327459,328214,329292,329694,330368,330030,329615,329815,330175,331472,331964,332413,332443,332779,334854,337882,340832,343547,344909,345473,346260,348292,351138,355676,360383,363004,362958,361610,362002,363418,365461,367977,370527,371798,372135,371310,371179,374003,378974,383331,386034,386293,387212,388297,389945,393502,396327,400022,401754,404106,403237,403277,402486,405774,408885,410864,411002,409148,408443,406926,408059,406403,407654,406964,409116,408617,408470,408839,410957,413255,415958,418990,421789,425744,428768,433896,438037,443312,448837,455077,461369,468902,476469,484867,493358
397539,2125,Bridgewater,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,176001,175965,175970,176043,176165,176502,176874,176956,177270,177958,179074,179843,180308,180912,181759,182325,182881,182972,183451,184866,186049,186865,186847,187624,188750,189857,190724,191956,193166,194924,196489,197532,198687,199816,201481,202782,204548,206492,208636,211539,215006,218431,220852,222715,224426,226335,228848,231781,234496,237191,239543,240587,240632,240654,242356,245180,248685,251273,253416,255414,258551,262177,265515,268707,272024,276588,281354,285766,289170,292488,296525,300381,304670,306447,309511,312888,317907,322249,325464,329063,332450,338690,344033,349739,351915,356217,360024,364986,369403,372383,375122,377691,381625,384972,387668,390896,395603,399991,403856,406797,409397,412749,417753,422885,427219,428642,430452,430863,431722,433916,435704,438080,439957,442005,442399,440221,439583,441075,443932,446337,445981,443092,441420,440970,440080,437368,434114,432652,430053,427215,422395,417295,416107,417167,418856,416396,413647,411327,409631,407890,405399,401020,397535,394868,390763,385489,379686,376556,372198,367693,363234,359501,355691,353105,350934,349059,346918,344517,340338,336098,335064,335995,338502,339836,342657,344489,344980,344656,345003,345698,347626,348825,347857,346147,342549,340254,336376,333970,332783,332533,330777,329665,327095,325740,324680,324729,325740,325277,325065,323342,321398,318952,318829,317212,317038,316729,317551,317047,314632,313467,313222,314954,316212,317881,317468,319552,322336,325765,327737,329379,331816,333962,335391,336406,339357,342021,346574,347194,347683,346020,346150,346915,348909,350608,352060,352384,351515,351638,350629,350794,349829,349478,350128,351241,353545,356092,358603,361207,362688,363095,363688,367995,373442,380972,384000,384914,382809,381569,381911,383345,385651,388668,392479,393540,393737,391696,392089,395320,400864,405350,408832,410270,412002,413173,414814,417524,419500,422619,425078,428137,427686,426985,424780,426150,428146,429633,428991,426685,426895,426633,428280,426715,428078,428629,430842,430854,430614,431275,433524,435934,438827,441592,444469,447791,451044,455880,460867,466817,473178,479808,486822,495245,502964,511807,520568
44328,431,Brockton,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,110403,110242,110259,110233,110201,110226,110339,110572,111055,111617,112276,112604,112889,113473,114085,114516,114835,115087,115492,116039,116483,117040,117523,118550,119816,120833,121865,123150,124823,126579,127948,129251,130377,131510,132478,133426,134443,135931,137479,139501,141591,144065,146793,148615,149998,150821,152359,154063,154724,154346,152606,150106,147160,143353,139934,137134,135789,134019,132364,130925,131955,134521,138594,142773,146783,152321,158253,165365,172108,180651,189629,198333,204954,208477,211332,214164,218454,222017,225205,228233,231146,235339,238995,242773,244761,248295,252121,256796,261570,265576,269539,272435,275376,276660,277276,278660,282075,286169,289701,292805,294691,297377,300561,304480,307827,310132,312929,314877,316470,318361,319833,321305,323575,325468,326609,325727,326584,328337,330560,331844,331514,329514,329136,329965,330037,328262,326231,325429,323584,321199,317269,313370,311832,312531,313110,311124,308013,306128,303871,301451,297447,292626,288904,286013,282408,277267,271586,266911,261860,256442,251959,247827,244584,240647,237167,233408,230355,227051,222697,218507,216703,216406,216064,215178,214981,217071,218266,219372,220024,221480,224130,226060,226796,226599,225873,225564,224102,221681,219964,219109,217234,215209,211932,209915,207708,205736,204448,202801,202301,200959,199304,196867,196123,194601,194046,193181,193373,193316,192576,192281,192022,193257,194357,195671,195516,197140,199132,201925,203755,206210,208963,211553,213253,214577,217142,219973,223758,225712,227649,228336,229283,229774,230371,231184,232386,233167,233479,234370,235089,236049,235529,235214,235686,236964,239380,242163,244632,246431,247035,246912,247321,249146,253281,258466,262215,263718,263363,262785,263286,265244,268132,271298,274367,276548,277906,278049,278979,281783,285772,289717,293137,295171,297006,298547,300155,302404,303765,306222,307952,310145,311049,311866,312243,313642,315443,317069,318135,318175,318880,318801,320303,321875,325118,327104,328691,329066,329847,331081,333257,335646,338627,341718,344551,346400,347918,350815,354674,359597,364379,369318,374174,379747,385216,391402,397694
17327,4919,Carver,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,150940,150374,150108,149613,149308,148921,148630,148691,149356,150322,151497,152616,153675,155059,156214,156899,157260,158006,159290,160339,160664,160706,160737,161087,161594,161984,162810,164209,166129,167698,168667,169935,171290,172832,173715,174608,175735,177301,178688,180771,182999,186039,188411,189534,190790,191934,194971,198082,201296,204237,206607,207400,207416,207488,209428,213012,216660,220378,222711,225154,227759,230969,234334,238198,241622,245165,247772,249797,251590,253194,255446,257396,260026,260940,263330,265153,269134,272733,276707,280948,284762,290256,295655,301051,303621,306752,309093,312976,316428,319286,321260,322694,324848,326229,326512,327797,331036,335019,338232,340603,341905,343922,346966,350661,354060,355851,358475,359262,360026,361518,363101,364826,366849,368095,368720,367234,367343,368781,370765,372842,372388,369676,368285,367812,367194,364947,361838,359888,357337,354717,350565,346128,345344,347225,348810,347614,345475,345459,345823,345720,343427,339829,337692,336480,333654,329692,325434,323282,320100,315358,312339,311455,311706,311509,310391,309204,306504,302860,297718,293312,291670,292136,291243,290052,290022,290977,289938,287815,287770,288547,291461,292791,292018,290336,288749,285135,279998,275726,275642,276869,276420,276318,273216,270341,268206,268436,269806,271575,272387,271417,268743,265873,266252,264454,264949,265615,267766,266964,263402,260515,260176,261944,263407,265112,264247,265871,267321,268468,269464,270833,273998,276257,277602,278608,280501,281426,281914,281252,281578,284178,285344,287343,288841,291227,292954,293097,293969,296237,297051,296974,294635,292650,291639,290767,292048,293459,295155,297043,296626,295247,298282,304131,312894,318695,322884,323844,322068,320547,320830,323091,326513,330354,332669,333256,331931,331114,331479,335702,341239,345904,348715,348898,349503,350038,350945,352961,353666,355411,356141,358250,358790,359113,358136,359429,361433,363431,363449,362260,363587,364936,366950,365273,365876,366295,369215,369791,369880,369498,371145,372270,375177,378144,381132,383224,384371,387925,391003,395844,401206,407616,414142,422377,428934,436098,444131
398947,4019,Duxbury,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,259412,259054,259501,259886,260681,261307,262295,263686,265527,267221,268330,269054,270376,272505,274041,274719,274955,275458,276261,277321,277801,279001,280871,283703,285558,287131,288966,292326,295753,299326,301663,303156,305263,307461,310175,312398,315113,318489,322202,327558,333150,339374,346004,351973,357071,360735,365411,370933,377114,383198,388045,388834,389185,389213,392027,396016,401131,406284,410532,414811,419780,424944,429988,435844,440561,445961,449447,453099,455422,458750,462480,465590,469091,470093,474509,479330,487154,494689,501988,509462,516273,525257,533906,543118,548564,554683,557910,562745,567733,572438,575765,578503,582558,586179,588129,590600,595496,602200,609156,614428,617579,619902,624957,630579,636136,638698,643452,646619,648606,650927,651916,654056,656607,659660,661166,659256,659242,660601,661650,661616,658702,652933,649658,647754,645229,639842,633741,629596,625089,620282,614378,607969,607523,610939,614961,613417,609867,607585,606036,604960,601901,598186,595787,594957,591294,585996,580320,578068,575008,572477,567830,564832,561675,560775,559036,556592,554516,550426,543429,537046,536220,537242,542075,544926,549897,551362,551311,551484,551214,552963,556266,558847,557543,555603,552103,549561,544384,540639,538695,537568,535563,534256,530525,526555,523794,521992,522252,521081,521347,520513,518528,515380,515150,511902,511241,511530,512716,512938,508522,505268,502582,502795,504386,507502,506877,510460,514638,520974,526044,530225,536364,541279,544429,546497,550563,553759,560209,561955,564135,561857,560212,559633,560215,562133,564377,565479,564975,566850,567224,568650,564671,561861,560295,561491,563852,567771,572107,577476,579687,579317,580080,583617,596012,611311,623780,626835,625348,621932,621250,621324,624874,627680,630242,630534,628507,623891,621556,625074,633591,640457,644796,645127,645749,647711,648972,653386,653746,656283,655273,658742,656456,656003,652574,656347,659805,662422,665514,665727,667394,665156,666546,664409,665977,665950,669878,670302,670365,670776,672523,673956,677081,681890,686516,690964,694864,701396,707771,715328,724430,734714,745203,758310,771800,787243,803516
17859,4003,East Bridgewater,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,166606,166388,166333,166258,166190,166279,166436,166715,167050,167435,167923,168164,168442,168976,169688,170011,170357,170484,171047,171949,172855,173683,174226,175276,176466,177556,178537,179963,181531,183404,184711,185613,186769,188352,190335,192192,193895,195844,197699,200407,203373,206301,208914,210930,212603,214052,216042,218517,221268,224092,226621,227355,227636,228133,230245,233216,236625,239543,242259,244822,248238,251941,255616,259426,262858,266994,270857,274507,277761,280959,284647,288052,291813,293478,296270,299462,304554,308892,312614,317053,321438,328233,334069,340103,342669,346681,350464,355304,359634,363356,366641,369161,371978,374162,375855,378250,382429,387161,391060,394201,396201,398835,402767,407452,411735,413794,416559,417890,419563,421714,423503,425553,428159,430686,432082,430673,431060,432765,435338,437455,437007,434287,432783,432371,431389,428703,425596,423946,420863,417621,412367,406908,404663,404930,405414,402480,399629,398543,398769,398577,397276,393920,390965,388880,384212,379202,372581,369742,364718,359452,352773,348428,343079,340335,338669,337438,335459,331308,328326,324454,323755,322474,322603,323604,328638,331464,330661,327418,325860,324836,325291,327005,327648,326797,324102,316761,307849,300286,297414,298076,299315,303016,301059,296260,290320,289482,291231,294624,295131,294335,292042,288232,288126,285172,286448,286425,288912,287729,283814,279275,279208,281095,284346,288199,289558,292853,294821,295988,297301,299534,303764,308827,312191,315072,317382,317759,315221,311549,311262,318317,322070,324910,325804,329258,331028,331908,332764,336371,340877,344856,345634,342050,339925,337277,337357,335174,335841,336492,336130,333575,331780,331932,334878,339738,344588,349451,351955,354482,355457,357510,360347,364257,368064,370130,369787,367540,366384,368205,372147,376049,378921,380127,380807,381761,382331,385335,387439,391236,392855,394676,394077,393462,392615,393512,395136,395756,397490,397400,397470,395040,394257,393048,394478,395003,397021,397545,398048,398969,400327,401300,405417,409605,414637,417588,420268,424677,428708,433852,439251,445250,450930,457991,463142,469907,476222
11779,6438,Halifax,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,157752,157268,156866,156030,155323,154735,154613,154558,154871,155232,155748,156092,156439,157026,157855,158427,159225,159824,160348,160952,161098,161324,161499,162331,163427,164239,164976,166262,167334,168946,170023,171536,173403,175775,177947,179739,181255,183345,185262,188014,190804,193482,196035,197651,199291,200118,202061,204289,207033,209861,212446,213206,213511,214178,216497,219519,222326,224618,226558,228560,231287,233969,236457,239242,242086,245573,248389,250825,253485,256855,261005,264481,267940,269003,271624,274453,278917,282077,285273,289528,293294,298558,302315,307178,309470,313906,317653,322484,327092,331562,334898,337259,340135,342872,345358,348163,352414,356905,360635,363559,364865,366671,369880,374039,378002,379723,382268,383112,383933,385228,386139,387501,389407,391574,392983,391921,392352,394086,396403,398283,398141,395846,395080,394719,393947,390667,387597,385629,382619,379010,374099,369542,367943,368365,368745,366098,363080,361684,360701,360042,357874,354078,350702,347961,344202,339465,334683,332357,329497,326098,320520,315183,310695,308996,308028,306858,305625,304393,301434,298443,297487,297977,301215,302617,305598,306813,307783,307845,308524,309484,312077,313172,312200,310341,307540,307794,307591,308305,308319,308023,306093,304495,301073,299517,298736,299422,299842,297676,292712,286691,281569,279137,279006,277236,276249,274822,275306,274761,273221,272912,274488,277530,279315,280536,279760,281389,284512,288370,289640,289984,291020,292702,294293,295491,298326,300362,304061,305324,305832,304627,304379,305026,306394,307174,308172,308414,308363,309040,308683,309192,308554,308294,309167,311082,314150,317186,319156,321228,321827,321762,322374,324648,328253,333396,336521,337316,335502,333829,334318,336186,339649,342761,345765,346150,348009,347990,349583,351932,356580,361138,364002,364597,364636,364271,364561,367999,369991,373081,373828,376754,376891,376383,375172,376106,377884,381424,382787,382791,380136,378316,377706,376443,377624,378399,381229,382200,382769,382865,383560,383640,385805,389153,394763,399529,403397,407860,411772,416972,422534,428040,434462,441981,449854,456644,461848
25026,3973,Hanover,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,219400,218635,218286,217626,217215,216753,216496,216773,217848,219270,220933,222496,224010,226016,227751,228818,229439,230517,232269,233743,234173,234348,234510,235140,235840,236273,237263,239176,241799,243974,245274,246795,248539,250503,251741,253036,254774,257170,259291,262279,265593,269847,273176,274805,276803,278650,282909,287197,291761,296108,299696,301040,301142,301497,304514,309739,315003,320096,323528,327025,330937,335575,340513,346086,351028,355984,359699,362792,365449,368018,371377,374487,378275,379633,382932,385606,391374,396851,402743,409086,414750,422912,430757,438518,442149,446586,450072,455632,460686,464591,467385,469241,472280,474168,474728,476644,481426,487041,491523,494876,496642,499490,503606,508720,513424,515830,519289,520257,521347,523745,526168,528801,531847,533943,535136,533488,533984,536534,539703,543036,542436,538692,536783,536177,535090,531452,526390,522956,518571,514506,508721,502614,501741,504290,506633,505433,502701,502539,501367,500145,496172,491511,488793,487683,484530,479366,474054,471065,466587,461116,460460,461565,464105,462747,461430,459301,457746,455130,450523,444923,445503,448028,449691,448061,447842,451165,452342,452296,450931,451718,454417,457173,455184,452252,447591,445901,442523,439940,439169,439968,439886,438518,434611,432592,432950,435234,438341,439340,440263,438873,435751,432688,432448,431874,432353,432819,433418,433185,429943,428213,427852,429675,431605,432752,431547,433441,436473,440424,442385,444176,447466,450573,451748,452599,456289,460884,468185,470511,473457,472905,474508,474731,475793,475819,476745,477113,476644,477449,476053,475889,474032,473130,472786,473022,475829,481419,487521,492903,494841,494542,495298,499823,506258,514663,518989,520849,518150,514089,511246,510361,512676,516031,519972,521616,521971,520038,520041,523874,530157,534654,537246,538171,539555,540755,541642,544585,546985,550900,552376,555101,555423,556611,556911,558652,560735,561356,560771,556479,551551,546169,546708,546274,550433,552455,555675,554764,552409,551149,552062,553888,559512,565867,570825,573726,573975,577124,580829,588113,596945,606389,615505,626281,635333,644922,654287
398556,5184,Hanson,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,185975,185326,184928,184255,183846,183317,182850,182773,183499,184676,186171,187711,189166,190871,192366,193233,193678,194580,196366,197814,198293,198127,198044,198106,198631,199007,200070,201717,203977,205878,206876,208465,210109,212252,213282,214561,215658,217514,218810,221353,224158,228005,230856,232081,233599,235128,238915,242571,246478,250117,253388,254608,254718,254793,257225,261469,265744,269957,272978,276317,279926,283938,287876,292249,296273,300389,303248,305651,307685,309729,312015,314041,316914,317941,320866,323124,327972,332541,337814,343443,348644,355587,362677,369579,373013,376977,379999,384792,389072,392452,394966,396307,398369,399280,399087,400116,403614,408136,411667,414542,416006,418453,421614,426071,430265,432857,435916,436712,437499,439184,441286,443263,445696,446773,447464,445663,446102,447860,450594,453372,453047,449550,447391,446212,445292,442818,439641,437166,434013,430787,425589,419867,417965,419725,420143,418547,416176,418180,420344,421535,419309,415314,412147,410457,405402,401402,396459,394876,389204,382207,375081,371922,366298,361939,358996,356875,357096,352140,349766,342554,341427,337799,334892,332276,337407,344049,347673,347359,343169,337353,333551,335698,337339,337252,335535,328776,321365,311738,302054,295329,291347,296400,293541,288443,278518,277174,279303,283753,281129,274528,273949,273933,282183,280790,283810,284072,292098,293391,290491,283509,284179,293118,298653,305120,298410,299429,298901,298793,296341,294351,298218,306267,312475,316326,318207,315737,316853,317229,323824,337284,344540,353744,357024,364499,369485,369614,370890,375672,382386,384089,380034,370667,366553,360406,357387,350159,344935,343886,342980,341653,340027,342563,346928,352749,356274,358175,358164,358399,359989,362136,364648,367418,370065,370261,369416,366803,366194,369142,374593,379682,382534,382477,382210,381936,381694,383606,384973,388386,390349,392758,392903,392763,391590,392503,394576,395803,396427,394363,392960,390875,391524,391232,393093,393897,397021,398088,398177,398506,400308,403964,408030,412297,415459,418625,420725,424632,428140,433398,439443,446223,452646,459159,465820,473037,480768
399153,2655,Hingham,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,316050,316111,316289,316653,317439,317877,317337,316354,316493,317569,318910,319197,320048,320662,321995,322322,322372,322194,323705,325835,326613,326777,326640,328483,329197,330478,330439,331494,332291,334790,337735,341665,345174,348307,351341,354064,357713,362148,367933,376046,384617,392882,399039,403747,410147,415893,423200,430459,438719,446145,451343,451867,453869,456544,463773,470206,476738,482420,487636,493163,499762,507140,514120,521091,525146,528866,530824,534763,537667,542039,546562,549941,554101,553725,558177,562450,570494,578762,588176,598447,607965,619562,630870,643043,648986,658692,664709,673961,682455,690610,695056,696814,699888,703821,706051,708357,714282,721149,728843,735140,738809,742029,747984,757819,766076,770090,774859,779498,783663,788099,790009,792730,797179,801117,802830,798072,798546,802673,808678,813671,812641,807570,804975,805261,803370,797245,791043,789031,784882,778189,767821,755342,752194,754745,759513,755526,751585,750761,750438,747650,741568,734632,730644,729006,724759,717535,710103,707298,701580,694962,691562,692251,694097,694652,695795,696048,694091,689632,681213,673999,674416,677326,676771,671853,669201,669490,667199,665703,666428,669555,674668,678751,678578,678991,680147,684813,685102,684439,685032,687223,686623,687701,685907,685434,684350,683486,684277,682421,683765,683545,682492,679005,679969,677796,678300,679150,683469,687141,685297,684769,684524,688058,691737,696226,696325,700581,706046,712931,716629,718651,724502,729106,731929,733590,738976,744530,752582,755101,758560,756933,756820,757561,759887,762899,765160,765026,763222,764357,764974,767478,766158,764696,763929,763432,765495,770400,776796,784544,787194,786495,785882,790803,799025,811353,817813,819930,815067,809593,808062,808763,813316,817443,822729,820322,816435,811057,812441,819490,831130,839645,844019,843677,844687,846893,848592,854901,859620,865409,867811,874030,874950,876100,872685,874757,877590,878733,877273,873891,875937,877081,880473,874038,873031,868723,871512,867991,864775,862750,867460,872091,873520,874760,875636,882066,886028,895256,903168,915544,928396,942416,954134,968049,984354,1003345,1024497
36634,5159,Hull,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,160725,159547,158914,157101,155591,154331,154277,154776,155497,156070,156555,157083,157364,158611,159968,161844,163088,163973,163945,163592,163261,163392,164508,165723,167665,168368,168509,168643,170242,172670,174626,176488,178266,180229,181045,181948,182631,184161,186533,190156,193003,195870,198413,201164,204377,207862,212277,217759,223654,230285,235602,238301,240881,242272,245291,248094,251856,255459,260158,264564,269599,273626,277564,281808,285285,291281,297910,305604,310208,313274,314429,315699,317460,318006,320317,323571,329873,334081,336506,338753,343656,352793,362970,371837,376996,382253,387141,392517,396643,400769,404512,406434,408120,408393,407461,407650,409337,413619,416731,419771,421408,425386,431752,440545,447294,450201,454265,457667,462445,465896,469406,472870,477438,479037,477750,473769,473425,476581,478739,479599,477239,473908,472306,470673,467951,462972,459707,457526,453639,449673,445165,441434,440664,442105,442611,439854,436140,435983,434250,432540,429653,425568,423152,420972,418062,413472,409523,408807,407469,404764,403492,402711,402021,399210,396604,393767,392112,389630,385306,380688,379445,378336,377447,376200,377349,380682,381042,381118,379689,379975,380922,380783,377434,376134,373479,370462,363921,358468,357362,357293,356443,354984,352900,351070,350981,349204,349367,349586,352735,353667,350796,346796,345762,344340,344956,346972,350687,353939,354678,355530,355920,357746,360678,364664,366066,369634,372074,375338,375792,377452,378646,379531,378846,379335,381748,383842,387617,388821,390904,389380,388176,386104,386426,388015,390168,391663,392259,393624,392718,391893,389492,388176,386585,385992,387315,389607,391866,391461,389884,388054,388923,391967,395823,403020,411344,417005,417795,415266,415693,419034,423498,426610,429037,429840,430813,427834,425016,425776,431153,437785,440704,441489,442793,445094,447744,451327,454689,458991,462206,466628,466609,466185,464332,467249,470216,472478,472533,470929,469891,470081,472687,471304,471963,471084,473720,473233,473535,475988,477703,479248,479707,481647,484302,489055,493703,499662,504994,511475,517811,523256,531163,540806,552043,562333,571990
398052,4513,Kingston,City,MA,MA,Boston-Cambridge-Newton,Plymouth County,175593,175653,175500,175315,174910,174879,175078,175763,176608,177505,178116,178584,179155,179772,180509,180808,181759,182366,182951,182932,182826,183181,183847,184844,185703,186519,187678,189578,191175,192711,193936,195575,197251,198562,200167,201950,204060,206170,208148,210888,213604,216513,219704,222296,225094,227350,230351,233299,236238,239569,242866,244573,246195,247933,250259,252579,254994,257682,260387,263192,266910,270656,273589,276611,278985,282362,285611,289324,292460,295837,299564,302481,305405,306083,309137,311940,316862,320694,324876,329636,334399,340474,345385,350964,353539,357717,360916,366118,371152,375789,378726,380569,382841,385190,386894,389693,394512,399886,404172,406916,408033,409443,412879,417619,422278,424483,427609,429050,430256,432177,433350,435288,437745,440935,442603,441483,441463,443036,445574,447726,447474,444349,443322,442746,441553,437534,433609,431435,428493,425319,419848,414257,412634,413958,415132,412904,410006,408354,406672,404685,401608,396983,394154,391978,388464,383555,378878,376896,374495,371365,368088,364840,362520,361321,359917,357908,355294,352706,348196,343344,340838,340655,341991,341921,342261,342284,342532,343161,344228,345685,348606,350658,350846,349751,348141,350320,351313,352105,351366,351304,350145,348674,345035,342986,341745,342306,342963,340698,338681,336193,334337,331881,331506,329975,330136,330119,331153,331108,328690,327301,326909,328517,329964,331313,330791,333034,335709,339519,342038,343777,346548,348651,349230,349039,350789,353313,357317,358372,359936,358962,358451,358211,358872,359942,361665,362745,362945,363446,362942,362843,361221,360076,360612,361851,364674,367619,370297,372715,373580,373490,374538,377993,381638,387040,388944,389581,386753,384272,384040,385708,388674,391815,394246,395012,397274,397413,398872,400268,405552,410544,414236,414678,415352,416483,418428,421919,424650,428675,432046,434204,434004,432742,432075,433045,434913,435683,434986,432584,429957,427548,427350,433298,438725,442007,441090,440709,440633,441336,443992,446346,450176,453176,456732,455310,455397,458213,464899,471693,478437,485679,492692,501467,510330,520796,531021
