RegionID,SizeRank,RegionName,RegionType,StateName,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21
394388,49,"Birmingham, AL",Msa,AL,"$206,383 ","$207,083 ","$215,383 ","$226,967 ","$236,267 ","$239,600 ","$239,900 ","$239,900 ","$238,267 ","$234,633 ","$231,000 ","$229,300 ","$229,600 ","$233,233 ","$239,900 ","$249,900 ","$258,342 ","$265,008 ","$270,048 ","$271,640 ","$272,494 ","$272,321 ","$272,288 ","$269,800 ","$266,600 ","$265,967 ","$267,600 ","$269,267 ","$273,233 ","$278,233 ","$282,267 ","$282,133 ","$277,167 ","$274,544 ","$273,011 ","$276,011 ","$277,650 ","$280,317 "
394798,76,"Little Rock, AR",Msa,AR,"$168,304 ","$170,755 ","$172,440 ","$174,861 ","$177,036 ","$178,568 ","$178,293 ","$176,730 ","$175,198 ","$175,351 ","$175,382 ","$175,382 ","$174,585 ","$175,167 ","$177,956 ","$181,816 ","$188,894 ","$193,796 ","$197,626 ","$197,626 ","$196,094 ","$194,562 ","$192,693 ","$191,774 ","$190,855 ","$191,192 ","$194,869 ","$198,852 ","$203,448 ","$205,256 ","$206,451 ","$204,919 ","$204,949 ","$205,719 ","$209,507 ","$211,649 ","$213,943 ","$214,415 "
394976,14,"Phoenix, AZ",Msa,AZ,"$332,633 ","$338,265 ","$346,298 ","$350,798 ","$353,833 ","$352,467 ","$349,967 ","$344,967 ","$341,666 ","$339,833 ","$339,500 ","$339,467 ","$341,300 ","$344,633 ","$348,000 ","$352,833 ","$356,500 ","$359,833 ","$360,000 ","$361,633 ","$363,967 ","$365,633 ","$367,333 ","$369,967 ","$376,467 ","$383,100 ","$389,767 ","$384,933 ","$380,933 ","$380,630 ","$390,597 ","$397,963 ","$400,889 ","$400,920 ","$400,754 ","$399,831 ","$403,083 ","$406,580 "
395167,53,"Tucson, AZ",Msa,AZ,"$260,300 ","$263,667 ","$269,000 ","$274,983 ","$279,983 ","$281,316 ","$281,300 ","$279,633 ","$281,600 ","$281,600 ","$281,267 ","$279,300 ","$279,333 ","$281,333 ","$287,000 ","$293,333 ","$298,300 ","$297,967 ","$295,353 ","$292,053 ","$291,607 ","$292,220 ","$293,053 ","$291,800 ","$292,467 ","$294,933 ","$298,300 ","$299,300 ","$301,000 ","$309,333 ","$319,967 ","$329,967 ","$328,300 ","$323,333 ","$319,967 ","$321,633 ","$327,663 ","$336,013 "
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,"$797,667 ","$802,333 ","$816,000 ","$833,000 ","$846,633 ","$849,633 ","$841,300 ","$824,293 ","$801,293 ","$784,627 ","$771,333 ","$761,300 ","$752,596 ","$749,596 ","$759,629 ","$776,500 ","$801,500 ","$821,500 ","$837,667 ","$845,667 ","$845,667 ","$845,667 ","$845,667 ","$848,667 ","$849,333 ","$864,667 ","$881,666 ","$884,966 ","$879,966 ","$888,600 ","$918,633 ","$950,300 ","$961,000 ","$969,333 ","$974,000 ","$987,667 ","$995,333 ","$999,000 "
395057,11,"San Francisco, CA",Msa,CA,"$807,333 ","$824,000 ","$857,667 ","$899,667 ","$924,667 ","$937,667 ","$921,000 ","$879,333 ","$849,667 ","$841,317 ","$837,650 ","$817,983 ","$794,650 ","$798,317 ","$826,650 ","$866,000 ","$899,333 ","$907,629 ","$904,629 ","$885,963 ","$885,667 ","$889,000 ","$895,629 ","$877,629 ","$860,963 ","$869,667 ","$896,000 ","$912,667 ","$924,333 ","$948,000 ","$981,333 ","$997,333 ","$998,667 ","$998,667 ","$998,667 ","$995,000 ","$989,667 ","$983,644 "
395025,13,"Riverside, CA",Msa,CA,"$392,000 ","$394,667 ","$397,333 ","$402,667 ","$406,633 ","$409,967 ","$409,929 ","$406,629 ","$403,296 ","$399,966 ","$399,633 ","$398,633 ","$398,333 ","$398,633 ","$402,967 ","$408,300 ","$415,000 ","$419,967 ","$423,300 ","$423,300 ","$420,000 ","$416,667 ","$415,000 ","$414,817 ","$414,817 ","$418,150 ","$422,966 ","$426,300 ","$427,967 ","$434,667 ","$446,333 ","$461,333 ","$471,633 ","$479,967 ","$484,966 ","$490,000 ","$491,566 ","$493,233 "
395056,17,"San Diego, CA",Msa,CA,"$701,333 ","$718,000 ","$734,333 ","$749,333 ","$749,633 ","$749,633 ","$742,300 ","$725,633 ","$705,933 ","$689,933 ","$681,633 ","$676,667 ","$675,900 ","$680,900 ","$692,567 ","$713,000 ","$732,667 ","$745,667 ","$746,000 ","$746,000 ","$746,000 ","$745,333 ","$742,000 ","$742,000 ","$744,333 ","$754,333 ","$767,967 ","$769,600 ","$768,267 ","$778,267 ","$811,596 ","$832,929 ","$831,296 ","$814,667 ","$804,667 ","$799,633 ","$804,633 ","$821,600 "
395045,25,"Sacramento, CA",Msa,CA,"$462,300 ","$467,500 ","$475,833 ","$483,500 ","$490,000 ","$490,000 ","$486,333 ","$479,667 ","$472,000 ","$465,333 ","$458,633 ","$456,300 ","$458,300 ","$466,333 ","$481,000 ","$492,650 ","$504,617 ","$513,250 ","$521,533 ","$522,900 ","$517,693 ","$509,423 ","$503,056 ","$504,630 ","$510,967 ","$520,667 ","$526,896 ","$527,196 ","$525,862 ","$527,967 ","$537,667 ","$547,060 ","$557,393 ","$566,026 ","$574,967 ","$582,300 ","$590,333 ","$595,333 "
395059,34,"San Jose, CA",Msa,CA,"$1,071,000 ","$1,102,000 ","$1,152,000 ","$1,206,000 ","$1,243,333 ","$1,259,833 ","$1,242,833 ","$1,199,463 ","$1,149,629 ","$1,116,229 ","$1,082,896 ","$1,048,896 ","$1,015,592 ","$1,031,896 ","$1,065,896 ","$1,112,563 ","$1,138,963 ","$1,155,629 ","$1,142,667 ","$1,116,333 ","$1,099,333 ","$1,099,000 ","$1,095,629 ","$1,069,296 ","$1,068,962 ","$1,102,266 ","$1,162,192 ","$1,179,526 ","$1,182,592 ","$1,199,333 ","$1,235,667 ","$1,252,995 ","$1,252,328 ","$1,236,253 ","$1,235,592 ","$1,217,925 ","$1,213,667 ","$1,207,667 "
394619,56,"Fresno, CA",Msa,CA,"$331,298 ","$329,253 ","$329,253 ","$331,946 ","$335,730 ","$339,104 ","$339,138 ","$337,434 ","$334,042 ","$332,304 ","$330,429 ","$327,037 ","$322,640 ","$321,106 ","$323,151 ","$330,991 ","$342,145 ","$353,053 ","$361,541 ","$362,284 ","$360,920 ","$355,722 ","$351,441 ","$348,372 ","$347,570 ","$350,181 ","$355,294 ","$357,920 ","$363,838 ","$370,655 ","$380,882 ","$386,895 ","$388,600 ","$387,795 ","$388,133 ","$386,428 ","$386,033 ","$384,495 "
394357,63,"Bakersfield, CA",Msa,CA,"$245,623 ","$248,500 ","$254,033 ","$260,286 ","$263,732 ","$264,807 ","$263,929 ","$260,767 ","$256,041 ","$251,298 ","$247,852 ","$244,991 ","$243,378 ","$242,256 ","$244,817 ","$251,172 ","$257,353 ","$260,830 ","$262,095 ","$261,147 ","$259,246 ","$254,789 ","$252,544 ","$251,251 ","$252,547 ","$254,159 ","$258,617 ","$260,514 ","$262,095 ","$262,348 ","$265,510 ","$273,097 ","$280,116 ","$287,988 ","$288,305 ","$284,194 ","$277,884 ","$276,370 "
394952,66,"Ventura, CA",Msa,CA,"$779,833 ","$780,500 ","$777,500 ","$785,667 ","$779,333 ","$772,667 ","$756,333 ","$746,333 ","$726,650 ","$709,950 ","$696,600 ","$689,950 ","$688,317 ","$691,333 ","$701,000 ","$712,333 ","$725,667 ","$739,300 ","$749,617 ","$761,617 ","$774,650 ","$784,505 ","$784,488 ","$781,155 ","$782,983 ","$796,333 ","$813,333 ","$810,000 ","$804,667 ","$809,833 ","$834,500 ","$858,133 ","$867,933 ","$871,433 ","$864,467 ","$864,500 ",,
395134,77,"Stockton, CA",Msa,CA,"$358,684 ","$360,566 ","$359,029 ","$360,597 ","$361,848 ","$368,120 ","$369,688 ","$368,468 ","$365,333 ","$362,197 ","$360,315 ","$358,747 ","$355,611 ","$354,357 ","$357,179 ","$369,723 ","$385,089 ","$397,632 ","$405,472 ","$411,336 ","$413,217 ","$411,580 ","$410,717 ","$412,129 ","$410,599 ","$408,752 ","$408,595 ","$410,179 ","$411,728 ","$418,000 ","$428,364 ","$440,594 ","$445,612 ","$445,925 ","$440,265 ","$438,697 ","$439,957 ","$452,054 "
394530,21,"Denver, CO",Msa,CO,,,,,,,,,"$494,667 ","$487,333 ","$480,633 ","$477,300 ","$481,300 ","$491,333 ","$506,667 ","$518,333 ","$523,333 ","$521,667 ","$516,667 ","$510,000 ","$503,000 ","$498,000 ","$497,967 ","$499,967 ","$509,967 ","$526,633 ","$541,633 ","$544,967 ","$541,666 ","$541,666 ","$546,666 ","$549,983 ","$543,317 ","$533,316 ","$523,300 ","$523,933 ","$530,641 ","$543,675 "
394484,80,"Colorado Springs, CO",Msa,CO,"$483,151 ","$481,321 ","$476,930 ","$473,493 ","$471,627 ","$458,784 ","$442,683 ","$425,522 ","$416,411 ","$412,752 ","$411,654 ","$412,020 ","$418,606 ","$427,718 ","$441,988 ","$450,002 ","$458,820 ","$464,272 ","$474,738 ","$476,896 ","$476,567 ","$471,591 ","$473,420 ","$471,957 ","$470,164 ","$466,541 ","$472,030 ","$479,516 ","$488,627 ","$492,286 ","$497,607 ","$497,607 ","$492,118 ","$481,141 ","$473,859 ","$472,030 ",,
394602,159,"Fort Collins, CO",Msa,CO,"$426,801 ","$429,494 ","$432,683 ","$433,663 ","$437,107 ","$440,570 ","$439,668 ","$436,936 ","$431,539 ","$429,285 ","$427,200 ","$425,621 ","$424,652 ","$424,942 ","$428,162 ","$429,776 ","$432,998 ","$434,900 ","$434,900 ","$431,356 ","$426,234 ","$424,301 ","$424,623 ","$424,945 ","$428,489 ","$436,450 ","$447,251 ","$453,282 ","$454,986 ","$457,924 ","$462,521 ","$464,132 ","$458,589 ","$452,793 ","$451,022 ","$454,101 ",,
394669,44,"Hartford, CT",Msa,CT,"$267,000 ","$271,333 ","$279,633 ","$286,267 ","$289,900 ","$289,900 ","$289,900 ","$289,600 ","$287,933 ","$286,267 ","$283,233 ","$281,567 ","$279,900 ","$281,600 ","$284,967 ","$291,633 ","$296,600 ","$302,933 ","$302,933 ","$302,633 ","$298,633 ","$295,333 ","$292,300 ","$289,633 ","$287,967 ","$287,967 ","$294,300 ","$302,600 ","$314,267 ","$323,233 ","$334,433 ","$339,433 ","$337,800 ","$333,267 ","$328,300 ","$326,600 ","$326,600 ","$331,567 "
394415,58,"Stamford, CT",Msa,CT,"$684,076 ","$719,640 ","$763,739 ","$788,456 ","$795,569 ","$792,013 ","$781,343 ","$763,561 ","$749,336 ","$745,779 ","$742,579 ","$739,378 ","$737,422 ","$740,978 ","$753,425 ","$766,051 ","$773,875 ","$764,628 ","$747,202 ","$724,797 ","$710,500 ","$706,588 ","$710,144 ","$712,349 ","$714,483 ","$723,730 ","$735,821 ","$744,357 ","$755,026 ","$772,808 ","$790,944 ","$798,057 ","$789,521 ","$778,498 ","$762,139 ","$753,212 ","$747,173 ","$778,247 "
394908,62,"New Haven, CT",Msa,CT,"$284,220 ","$289,487 ","$299,638 ","$311,498 ","$321,614 ","$327,195 ","$327,509 ","$322,625 ","$317,358 ","$313,556 ","$310,068 ","$304,870 ","$301,382 ","$303,091 ","$310,031 ","$319,101 ","$324,019 ","$324,056 ","$318,788 ","$313,870 ","$308,463 ","$304,975 ","$302,917 ","$301,347 ","$299,603 ","$299,603 ","$304,801 ","$310,033 ","$322,556 ","$332,706 ","$346,659 ","$348,438 ","$347,043 ","$340,067 ","$334,799 ","$326,078 ","$319,457 ","$316,280 "
395209,7,"Washington, DC",Msa,DC,"$431,220 ","$430,890 ","$441,193 ","$452,633 ","$464,633 ","$474,833 ","$481,133 ","$477,800 ","$467,966 ","$461,633 ","$456,600 ","$449,900 ","$443,233 ","$443,267 ","$456,300 ","$474,667 ","$491,300 ","$498,133 ","$496,463 ","$491,163 ","$487,663 ","$487,633 ","$489,300 ","$486,300 ","$484,667 ","$488,333 ","$503,333 ","$514,146 ","$524,113 ","$532,447 ","$544,963 ","$551,663 ","$549,996 ","$543,333 ","$535,000 ","$528,300 ","$521,600 ","$518,583 "
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,"$398,604 ","$398,604 ","$399,950 ","$401,295 ","$402,943 ","$403,246 ","$403,549 ","$403,246 ","$402,943 ","$402,557 ","$401,211 ","$399,866 ","$398,604 ","$398,604 ","$399,782 ","$401,127 ","$402,775 ","$403,280 ","$405,298 ","$405,332 ","$405,331 ","$403,649 ","$403,649 ","$403,650 ","$403,650 ","$403,650 ","$405,332 ","$404,995 ","$404,659 ","$402,641 ","$402,977 ","$404,995 ","$407,014 ","$408,797 ","$407,532 ","$404,633 ","$401,600 ","$399,633 "
395148,19,"Tampa, FL",Msa,FL,"$262,207 ","$262,207 ","$263,859 ","$267,129 ","$272,019 ","$275,225 ","$275,193 ","$272,246 ","$269,040 ","$265,834 ","$263,891 ","$261,462 ","$260,668 ","$260,668 ","$264,069 ","$269,720 ","$277,525 ","$282,674 ","$284,260 ","$282,962 ","$281,650 ","$281,275 ","$279,659 ","$277,764 ","$274,934 ","$274,902 ","$275,740 ","$275,740 ","$277,360 ","$281,378 ","$287,855 ","$294,332 ","$298,493 ","$303,350 ","$303,380 ","$301,984 ","$299,943 ","$299,525 "
394943,27,"Orlando, FL",Msa,FL,"$299,900 ","$302,933 ","$309,300 ","$317,666 ","$323,000 ","$325,000 ","$324,967 ","$323,267 ","$319,933 ","$314,633 ","$308,000 ","$302,967 ","$299,933 ","$299,933 ","$303,300 ","$310,000 ","$318,333 ","$323,333 ","$325,000 ","$325,000 ","$325,000 ","$325,000 ","$325,000 ","$324,997 ","$324,867 ","$326,200 ","$327,870 ","$324,667 ","$321,633 ","$319,967 ","$324,963 ","$328,313 ","$329,980 ","$329,983 ","$329,967 ","$329,633 ","$327,808 ","$326,141 "
394714,40,"Jacksonville, FL",Msa,FL,"$300,799 ","$304,900 ","$309,933 ","$314,633 ","$316,780 ","$316,780 ","$313,446 ","$308,000 ","$302,666 ","$298,000 ","$296,167 ","$296,000 ","$296,000 ","$297,500 ","$299,667 ","$304,667 ","$311,667 ","$313,997 ","$310,663 ","$303,963 ","$299,630 ","$299,463 ","$299,163 ","$298,497 ","$298,660 ","$301,990 ","$306,327 ","$307,327 ","$309,330 ","$312,026 ","$317,363 ","$318,696 ","$317,667 ","$314,800 ","$310,100 ","$308,267 ","$308,463 ","$313,463 "
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,"$358,083 ","$359,467 ","$359,800 ","$359,633 ","$361,333 ","$364,333 ","$367,967 ","$366,957 ","$362,257 ","$357,290 ","$353,300 ","$351,667 ","$353,000 ","$356,300 ","$361,300 ","$366,633 ","$372,633 ","$377,600 ","$377,600 ","$374,963 ","$370,830 ","$370,163 ","$372,000 ","$374,500 ","$375,163 ","$374,997 ","$374,997 ","$370,348 ","$366,848 ","$365,844 ","$372,130 ","$376,963 ","$379,300 ","$379,300 ","$379,600 ","$382,263 ",,
394440,84,"Fort Myers, FL",Msa,FL,"$262,446 ","$262,475 ","$262,474 ","$263,072 ","$263,043 ","$263,014 ","$262,373 ","$262,110 ","$261,848 ","$261,737 ","$261,737 ","$260,571 ","$259,427 ","$259,427 ","$260,594 ","$261,615 ","$261,469 ","$261,323 ","$260,419 ","$259,369 ","$258,056 ","$258,960 ","$260,419 ","$264,356 ","$267,561 ","$273,278 ","$276,940 ","$277,206 ","$277,206 ","$279,376 ","$284,364 ","$285,968 ","$285,239 ","$284,364 ","$284,364 ","$284,334 ",,
394766,88,"Lakeland, FL",Msa,FL,"$228,590 ","$228,967 ","$230,576 ","$233,999 ","$235,710 ","$236,189 ","$236,358 ","$236,324 ","$234,784 ","$232,869 ","$230,849 ","$230,644 ","$230,644 ","$230,983 ","$231,017 ","$232,421 ","$235,501 ","$238,223 ","$239,626 ","$239,017 ","$238,178 ","$237,117 ","$236,326 ","$236,121 ","$236,121 ","$237,832 ","$239,578 ","$240,571 ","$240,242 ","$240,242 ","$242,638 ","$245,394 ","$248,783 ","$250,717 ","$252,269 ","$254,146 ","$256,060 ","$258,307 "
394528,90,"Daytona Beach, FL",Msa,FL,"$269,567 ","$270,433 ","$271,901 ","$274,901 ","$279,216 ","$284,115 ","$286,782 ","$286,333 ","$283,167 ","$279,833 ","$276,667 ","$274,833 ","$274,333 ","$274,500 ","$276,500 ","$280,966 ","$285,800 ","$288,797 ","$287,797 ","$284,597 ","$280,900 ","$278,267 ","$277,300 ","$277,667 ","$278,333 ","$281,000 ","$283,663 ","$283,963 ","$282,297 ","$281,600 ","$284,705 ","$287,705 ","$289,705 ","$290,267 ","$291,933 ","$291,963 ","$293,330 ","$296,660 "
394347,9,"Atlanta, GA",Msa,GA,"$310,075 ","$314,967 ","$323,633 ","$335,333 ","$344,667 ","$349,633 ","$344,933 ","$337,933 ","$329,633 ","$324,812 ","$320,588 ","$317,221 ","$313,710 ","$313,267 ","$316,633 ","$326,333 ","$337,667 ","$344,333 ","$344,443 ","$339,743 ","$334,710 ","$330,307 ","$327,007 ","$325,040 ","$323,663 ","$323,663 ","$325,663 ","$327,290 ","$330,623 ","$336,923 ","$344,700 ","$351,367 ","$354,733 ","$356,300 ","$354,633 ","$351,600 ","$351,297 ","$357,297 "
394352,94,"Augusta, GA",Msa,GA,"$221,600 ","$224,233 ","$227,567 ","$230,900 ","$234,100 ","$235,800 ","$234,133 ","$230,933 ","$227,600 ","$225,967 ","$224,667 ","$224,333 ","$223,633 ","$222,733 ","$224,700 ","$230,300 ","$236,500 ","$238,200 ","$237,967 ","$237,078 ","$237,950 ","$236,583 ","$234,472 ","$231,933 ","$230,967 ","$232,333 ","$235,633 ","$239,967 ","$244,967 ","$249,967 ","$252,133 ","$255,433 ","$258,767 ","$261,600 ","$258,802 ","$254,315 ","$252,408 ","$255,240 "
753924,54,"Urban Honolulu, HI",Msa,HI,"$651,663 ","$651,699 ","$645,172 ","$638,646 ","$638,646 ","$645,825 ","$652,352 ","$657,573 ","$659,205 ","$658,879 ","$658,879 ","$658,879 ","$664,100 ","$664,067 ","$664,067 ","$659,172 ","$657,573 ","$657,573 ","$659,205 ","$659,205 ","$653,984 ","$645,825 ","$639,193 ","$635,930 ","$632,666 ","$629,508 ","$623,308 ","$615,149 ","$602,096 ","$598,832 ","$602,096 ","$605,359 ","$595,569 ","$585,779 ","$582,189 ","$589,368 ",,
394531,91,"Des Moines, IA",Msa,IA,"$280,600 ","$284,433 ","$289,767 ","$295,267 ","$298,400 ","$299,433 ","$298,600 ","$295,267 ","$291,933 ","$289,600 ","$287,967 ","$284,967 ","$282,993 ","$283,826 ","$287,126 ","$290,100 ","$290,900 ","$290,900 ","$288,018 ","$283,051 ","$276,418 ","$268,497 ","$263,463 ","$259,460 ","$260,627 ","$263,960 ","$269,597 ","$273,233 ","$276,567 ","$279,930 ","$282,743 ","$282,310 ","$279,163 ","$274,717 ","$271,513 ","$269,830 ","$271,463 ","$275,133 "
394399,85,"Boise City, ID",Msa,ID,"$326,467 ","$343,133 ","$348,300 ","$354,807 ","$357,140 ","$362,140 ","$360,600 ","$354,963 ","$351,627 ","$348,327 ","$344,993 ","$341,630 ","$340,963 ","$344,967 ","$354,400 ","$368,367 ","$381,030 ","$388,263 ","$388,297 ","$384,933 ","$380,602 ","$374,940 ","$371,477 ","$369,142 ","$373,104 ","$379,900 ","$388,933 ","$393,967 ","$397,330 ","$403,330 ","$413,330 ","$421,667 ","$426,667 ","$430,663 ","$442,063 ","$450,582 ","$459,248 ","$467,819 "
394463,3,"Chicago, IL",Msa,IL,"$299,644 ","$305,773 ","$319,300 ","$334,867 ","$344,800 ","$346,767 ","$343,200 ","$336,300 ","$329,633 ","$324,300 ","$317,933 ","$309,600 ","$303,233 ","$306,567 ","$319,267 ","$335,267 ","$344,967 ","$347,300 ","$344,333 ","$337,967 ","$331,300 ","$324,933 ","$318,633 ","$310,300 ","$305,330 ","$309,963 ","$319,963 ","$327,800 ","$331,167 ","$336,167 ","$343,300 ","$348,267 ","$349,932 ","$349,502 ","$345,868 ","$339,203 ","$331,333 ","$331,666 "
394705,33,"Indianapolis, IN",Msa,IN,"$210,967 ","$215,300 ","$226,967 ","$251,267 ","$271,300 ","$283,267 ","$278,300 ","$268,933 ","$258,933 ","$248,900 ","$239,900 ","$232,933 ","$229,633 ","$234,633 ","$248,267 ","$266,600 ","$281,600 ","$286,600 ","$284,900 ","$279,600 ","$274,633 ","$269,633 ","$264,590 ","$257,923 ","$256,257 ","$260,997 ","$272,664 ","$282,664 ","$291,600 ","$302,233 ","$311,167 ","$316,167 ","$310,197 ","$299,630 ","$286,997 ","$278,667 ","$276,072 ","$279,038 "
395224,82,"Wichita, KS",Msa,KS,"$176,600 ","$182,433 ","$190,767 ","$200,767 ","$206,567 ","$208,233 ","$206,233 ","$202,900 ","$200,600 ","$198,183 ","$193,883 ","$190,383 ","$189,833 ","$194,133 ","$202,133 ","$210,467 ","$219,383 ","$224,700 ","$224,533 ","$220,650 ","$216,500 ","$215,000 ","$213,000 ","$207,967 ","$202,658 ","$201,325 ","$209,525 ","$219,800 ","$234,633 ","$248,610 ","$261,143 ","$264,543 ",,,,"$229,727 ","$228,300 ","$236,600 "
394807,43,"Louisville-Jefferson County, KY",Msa,KY,"$231,481 ","$239,781 ","$253,288 ","$266,440 ","$274,473 ","$276,600 ","$274,633 ","$271,300 ","$267,667 ","$264,767 ","$260,733 ","$255,733 ","$253,367 ","$256,067 ","$264,700 ","$276,800 ","$286,133 ","$290,800 ","$289,300 ","$284,600 ","$277,933 ","$269,567 ","$259,930 ","$251,963 ","$248,330 ","$252,333 ","$263,633 ","$277,233 ","$289,733 ","$296,267 ","$299,333 ","$296,167 ","$287,967 ","$277,963 ","$264,630 ","$256,330 ","$251,667 ","$258,300 "
394910,46,"New Orleans, LA",Msa,LA,"$245,966 ","$242,633 ","$243,300 ","$249,633 ","$257,600 ","$262,633 ","$264,300 ","$262,967 ","$260,633 ","$257,633 ","$254,333 ","$251,667 ","$250,000 ","$252,333 ","$257,300 ","$263,933 ","$269,900 ","$272,653 ","$272,653 ","$270,687 ","$269,300 ","$268,667 ","$268,000 ","$266,633 ","$263,967 ","$263,133 ","$264,833 ","$269,833 ","$276,467 ","$282,800 ","$289,133 ","$294,300 ","$297,800 ","$299,633 ","$299,333 ","$299,167 ","$297,667 ","$297,333 "
394367,69,"Baton Rouge, LA",Msa,LA,"$230,683 ","$231,600 ","$234,600 ","$239,600 ","$244,600 ","$248,266 ","$248,300 ","$246,166 ","$243,833 ","$242,133 ","$240,967 ","$239,933 ","$239,966 ","$241,283 ","$243,616 ","$247,976 ","$252,993 ","$255,693 ","$254,667 ","$250,967 ","$247,600 ","$245,433 ","$243,433 ","$241,800 ","$240,600 ","$241,568 ","$244,868 ","$247,902 ","$249,633 ","$252,967 ","$257,600 ","$263,483 ","$267,457 ","$270,657 ","$271,273 ","$270,633 ","$269,463 ","$271,263 "
394404,10,"Boston, MA",Msa,MA,"$540,467 ","$543,467 ","$564,300 ","$584,000 ","$597,667 ","$595,967 ","$579,600 ","$556,567 ","$539,567 ","$534,933 ","$534,633 ","$530,000 ","$527,967 ","$533,267 ","$549,933 ","$569,967 ","$588,000 ","$594,667 ","$594,633 ","$586,600 ","$579,900 ","$574,933 ","$574,967 ","$573,333 ","$573,333 ","$581,333 ","$597,667 ","$605,967 ","$614,633 ","$624,633 ","$641,333 ","$649,666 ","$649,966 ","$656,633 ","$661,965 ","$661,998 ","$661,665 ","$671,333 "
395238,57,"Worcester, MA",Msa,MA,"$278,580 ","$281,732 ","$288,101 ","$297,653 ","$308,479 ","$314,879 ","$316,789 ","$315,229 ","$313,606 ","$310,071 ","$306,887 ","$302,143 ","$300,264 ","$302,174 ","$312,125 ","$325,466 ","$336,611 ","$344,173 ","$345,160 ","$341,944 ","$336,850 ","$333,666 ","$332,105 ","$330,832 ","$330,481 ","$332,073 ","$341,626 ","$353,121 ","$365,825 ","$373,786 ","$378,880 ","$381,778 ","$381,459 ","$382,427 ","$385,347 ","$391,300 ",,
395115,83,"Springfield, MA",Msa,MA,"$241,535 ","$242,188 ","$247,816 ","$256,522 ","$264,917 ","$268,617 ","$268,617 ","$264,264 ","$258,046 ","$251,796 ","$247,132 ","$241,566 ","$238,457 ","$237,524 ","$243,090 ","$252,449 ","$265,508 ","$274,836 ","$277,946 ","$277,479 ","$275,645 ","$273,779 ","$267,716 ","$262,399 ","$258,170 ","$261,590 ","$271,851 ","$285,688 ","$299,960 ","$310,874 ","$320,202 ","$324,866 ","$323,280 ","$321,117 ","$317,287 ","$311,267 ","$304,300 ","$304,333 "
394358,20,"Baltimore, MD",Msa,MD,"$303,230 ","$299,897 ","$304,930 ","$313,300 ","$326,633 ","$337,967 ","$345,967 ","$345,967 ","$341,300 ","$334,933 ","$328,267 ","$319,771 ","$312,804 ","$309,504 ","$314,667 ","$325,000 ","$338,300 ","$346,633 ","$349,967 ","$349,967 ","$346,600 ","$341,567 ","$334,600 ","$327,933 ","$322,933 ","$322,933 ","$329,633 ","$339,333 ","$348,966 ","$358,300 ","$366,133 ","$368,500 ","$365,800 ","$361,300 ","$354,297 ","$347,330 ","$339,297 ","$339,633 "
394532,12,"Detroit, MI",Msa,MI,"$218,333 ","$216,633 ","$222,800 ","$237,433 ","$252,467 ","$262,420 ","$264,087 ","$259,054 ","$249,933 ","$241,633 ","$234,667 ","$228,000 ","$223,000 ","$221,667 ","$228,330 ","$241,630 ","$256,297 ","$266,267 ","$267,967 ","$262,600 ","$254,267 ","$245,600 ","$237,933 ","$230,467 ","$224,100 ","$220,767 ","$223,267 ","$229,633 ","$240,633 ","$257,267 ","$272,567 ","$281,567 ","$278,267 ","$273,300 ","$268,300 ","$263,300 ","$259,933 ","$261,600 "
394640,52,"Grand Rapids, MI",Msa,MI,"$251,733 ","$260,037 ","$271,290 ","$280,829 ","$286,920 ","$288,491 ","$286,888 ","$282,111 ","$277,302 ","$274,256 ","$275,827 ","$277,430 ","$278,841 ","$281,758 ","$287,530 ","$295,577 ","$300,675 ","$301,316 ","$298,398 ","$293,589 ","$289,774 ","$284,644 ","$281,438 ","$278,841 ","$281,758 ","$286,568 ","$294,615 ","$301,316 ","$306,125 ","$307,696 ","$309,299 ","$309,299 ","$309,299 ","$308,431 ","$310,832 ","$314,833 ","$319,700 ","$327,400 "
394865,16,"Minneapolis-St Paul, MN",Msa,MN,"$354,873 ","$372,153 ","$387,735 ","$392,964 ","$391,233 ","$383,961 ","$375,304 ","$368,066 ","$359,790 ","$355,981 ","$351,099 ","$351,099 ","$357,332 ","$371,183 ","$386,985 ","$396,151 ","$396,185 ","$390,737 ","$384,307 ","$377,382 ","$370,456 ","$364,915 ","$363,149 ","$363,184 ","$369,452 ","$379,840 ","$390,229 ","$393,345 ","$393,345 ","$394,176 ","$395,527 ","$393,795 ","$387,216 ","$378,594 ","$369,971 ","$368,759 ","$370,828 ","$377,961 "
